time_ns,scenario,job_id,job_type,source_node,placement_status,algorithm,selected_node,route,rtt_ns,hop_count,gpu_util_percent,queue_length,compute_speed,network_score,compute_score,total_score,network_time_ms,queue_wait_time_ms,compute_time_ms,total_time_ms,failed_isls
57800000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,network_only,0,12-1-0,13962758.30029852,2,,,,,,,,,,,
57800000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,compute_aware,0,12-1-0,13962758.30029852,2,35.0,2,1.0,0.0,0.5,0.25,,,,,
57800000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,completion_time,7,12-9-10-11-7,35790469.97067636,4,,,,,,,35.79046997067636,1111.111111111111,1111.111111111111,2258.0126921928986,
57900000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,compute_only,7,12-9-10-11-7,35793125.61035276,4,20.0,1,0.9,,,,,,,,
57900000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,network_only,0,12-1-0,13959927.258304287,2,,,,,,,,,,,
57900000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,compute_aware,0,12-1-0,13959927.258304287,2,35.0,2,1.0,0.0,0.5,0.25,,,,,
57900000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,completion_time,7,12-9-10-11-7,35793125.61035276,4,,,,,,,35.79312561035276,1111.111111111111,1111.111111111111,2258.0153478325747,
58000000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,compute_only,7,12-9-10-11-7,35795783.489684954,4,20.0,1,0.9,,,,,,,,
58000000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,network_only,0,12-1-0,13957090.261905849,2,,,,,,,,,,,
58000000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,compute_aware,0,12-1-0,13957090.261905849,2,35.0,2,1.0,0.0,0.5,0.25,,,,,
58000000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,completion_time,7,12-9-10-11-7,35795783.489684954,4,,,,,,,35.79578348968496,1111.111111111111,1111.111111111111,2258.018005711907,
58100000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,compute_only,7,12-9-10-11-7,35798441.02372993,4,20.0,1,0.9,,,,,,,,
58100000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,network_only,0,12-1-0,13954264.150051206,2,,,,,,,,,,,
58100000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,compute_aware,0,12-1-0,13954264.150051206,2,35.0,2,1.0,0.0,0.5,0.25,,,,,
58100000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,completion_time,7,12-9-10-11-7,35798441.02372993,4,,,,,,,35.79844102372993,1111.111111111111,1111.111111111111,2258.020663245952,
58200000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,compute_only,7,12-9-10-11-7,35801099.67831438,4,20.0,1,0.9,,,,,,,,
58200000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,network_only,0,12-1-0,13951437.714278491,2,,,,,,,,,,,
58200000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,compute_aware,0,12-1-0,13951437.714278491,2,35.0,2,1.0,0.0,0.5,0.25,,,,,
58200000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,completion_time,7,12-9-10-11-7,35801099.67831438,4,,,,,,,35.80109967831438,1111.111111111111,1111.111111111111,2258.0233219005368,
58300000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,compute_only,7,12-9-10-11-7,35803765.22841785,4,20.0,1,0.9,,,,,,,,
58300000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,network_only,0,12-1-0,13948610.900486749,2,,,,,,,,,,,
58300000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,compute_aware,0,12-1-0,13948610.900486749,2,35.0,2,1.0,0.0,0.5,0.25,,,,,
58300000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,completion_time,7,12-9-10-11-7,35803765.22841785,4,,,,,,,35.80376522841785,1111.111111111111,1111.111111111111,2258.02598745064,
58400000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,compute_only,7,12-9-10-11-7,35806424.90284574,4,20.0,1,0.9,,,,,,,,
58400000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,network_only,0,12-1-0,13945792.183680883,2,,,,,,,,,,,
58400000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,compute_aware,0,12-1-0,13945792.183680883,2,35.0,2,1.0,0.0,0.5,0.25,,,,,
58400000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,completion_time,7,12-9-10-11-7,35806424.90284574,4,,,,,,,35.80642490284574,1111.111111111111,1111.111111111111,2258.028647125068,
58500000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,compute_only,7,12-9-10-11-7,35809091.98367382,4,20.0,1,0.9,,,,,,,,
58500000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,network_only,0,12-1-0,13942973.142862532,2,,,,,,,,,,,
58500000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,compute_aware,0,12-1-0,13942973.142862532,2,35.0,2,1.0,0.0,0.5,0.25,,,,,
58500000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,completion_time,7,12-9-10-11-7,35809091.98367382,4,,,,,,,35.80909198367382,1111.111111111111,1111.111111111111,2258.031314205896,
58600000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,compute_only,7,12-9-10-11-7,35811754.37227639,4,20.0,1,0.9,,,,,,,,
58600000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,network_only,0,12-1-0,13940156.149972178,2,,,,,,,,,,,
58600000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,compute_aware,0,12-1-0,13940156.149972178,2,35.0,2,1.0,0.0,0.5,0.25,,,,,
58600000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,completion_time,7,12-9-10-11-7,35811754.37227639,4,,,,,,,35.81175437227639,1111.111111111111,1111.111111111111,2258.0339765944987,
58700000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,compute_only,7,12-9-10-11-7,35814419.80999617,4,20.0,1,0.9,,,,,,,,
58700000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,network_only,0,12-1-0,13937342.404761262,2,,,,,,,,,,,
58700000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,compute_aware,0,12-1-0,13937342.404761262,2,35.0,2,1.0,0.0,0.5,0.25,,,,,
58700000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,completion_time,7,12-9-10-11-7,35814419.80999617,4,,,,,,,35.814419809996174,1111.111111111111,1111.111111111111,2258.0366420322184,
58800000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,compute_only,7,12-9-10-11-7,35817093.177699514,4,20.0,1,0.9,,,,,,,,
58800000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,network_only,0,12-1-0,13934530.758815384,2,,,,,,,,,,,
58800000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,compute_aware,0,12-1-0,13934530.758815384,2,35.0,2,1.0,0.0,0.5,0.25,,,,,
58800000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,completion_time,7,12-9-10-11-7,35817093.177699514,4,,,,,,,35.81709317769951,1111.111111111111,1111.111111111111,2258.0393153999216,
58900000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,compute_only,7,12-9-10-11-7,35819760.9707607,4,20.0,1,0.9,,,,,,,,
58900000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,network_only,0,12-1-0,13931724.366762618,2,,,,,,,,,,,
58900000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,compute_aware,0,12-1-0,13931724.366762618,2,35.0,2,1.0,0.0,0.5,0.25,,,,,
58900000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,completion_time,7,12-9-10-11-7,35819760.9707607,4,,,,,,,35.819760970760704,1111.111111111111,1111.111111111111,2258.041983192983,
59000000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,compute_only,7,12-9-10-11-7,35822434.77766475,4,20.0,1,0.9,,,,,,,,
59000000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,network_only,0,12-1-0,13928914.165788291,2,,,,,,,,,,,
59000000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,compute_aware,0,12-1-0,13928914.165788291,2,35.0,2,1.0,0.0,0.5,0.25,,,,,
59000000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,completion_time,7,12-9-10-11-7,35822434.77766475,4,,,,,,,35.82243477766475,1111.111111111111,1111.111111111111,2258.0446569998867,
59100000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,compute_only,7,12-9-10-11-7,35825110.847087644,4,20.0,1,0.9,,,,,,,,
59100000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,network_only,0,12-1-0,13926109.914627627,2,,,,,,,,,,,
59100000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,compute_aware,0,12-1-0,13926109.914627627,2,35.0,2,1.0,0.0,0.5,0.25,,,,,
59100000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,completion_time,7,12-9-10-11-7,35825110.847087644,4,,,,,,,35.82511084708764,1111.111111111111,1111.111111111111,2258.04733306931,
59200000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,compute_only,7,12-9-10-11-7,35827781.20494293,4,20.0,1,0.9,,,,,,,,
59200000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,network_only,0,12-1-0,13923307.71134022,2,,,,,,,,,,,
59200000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,compute_aware,0,12-1-0,13923307.71134022,2,35.0,2,1.0,0.0,0.5,0.25,,,,,
59200000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,completion_time,7,12-9-10-11-7,35827781.20494293,4,,,,,,,35.82778120494293,1111.111111111111,1111.111111111111,2258.0500034271654,
59300000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,compute_only,7,12-9-10-11-7,35830460.95531362,4,20.0,1,0.9,,,,,,,,
59300000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,network_only,0,12-1-0,13920511.178951573,2,,,,,,,,,,,
59300000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,compute_aware,0,12-1-0,13920511.178951573,2,35.0,2,1.0,0.0,0.5,0.25,,,,,
59300000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,completion_time,7,12-9-10-11-7,35830460.95531362,4,,,,,,,35.830460955313626,1111.111111111111,1111.111111111111,2258.052683177536,
59400000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,compute_only,7,12-9-10-11-7,35833133.94170167,4,20.0,1,0.9,,,,,,,,
59400000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,network_only,0,12-1-0,13917714.461474232,2,,,,,,,,,,,
59400000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,compute_aware,0,12-1-0,13917714.461474232,2,35.0,2,1.0,0.0,0.5,0.25,,,,,
59400000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,completion_time,7,12-9-10-11-7,35833133.94170167,4,,,,,,,35.833133941701675,1111.111111111111,1111.111111111111,2258.0553561639235,
59500000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,compute_only,7,12-9-10-11-7,35835812.880239606,4,20.0,1,0.9,,,,,,,,
59500000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,network_only,0,12-1-0,13914919.654797979,2,,,,,,,,,,,
59500000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,compute_aware,0,12-1-0,13914919.654797979,2,35.0,2,1.0,0.0,0.5,0.25,,,,,
59500000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,completion_time,7,12-9-10-11-7,35835812.880239606,4,,,,,,,35.83581288023961,1111.111111111111,1111.111111111111,2258.058035102462,
59600000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,compute_only,7,12-9-10-11-7,35838496.02143209,4,20.0,1,0.9,,,,,,,,
59600000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,network_only,0,12-1-0,13912130.934101388,2,,,,,,,,,,,
59600000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,compute_aware,0,12-1-0,13912130.934101388,2,35.0,2,1.0,0.0,0.5,0.25,,,,,
59600000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,completion_time,7,12-9-10-11-7,35838496.02143209,4,,,,,,,35.838496021432086,1111.111111111111,1111.111111111111,2258.0607182436543,
59700000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,compute_only,7,12-9-10-11-7,35841184.10109664,4,20.0,1,0.9,,,,,,,,
59700000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,network_only,0,12-1-0,13909338.40583907,2,,,,,,,,,,,
59700000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,compute_aware,0,12-1-0,13909338.40583907,2,35.0,2,1.0,0.0,0.5,0.25,,,,,
59700000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,completion_time,7,12-9-10-11-7,35841184.10109664,4,,,,,,,35.84118410109664,1111.111111111111,1111.111111111111,2258.0634063233188,
59800000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,compute_only,7,12-9-10-11-7,35843866.64179778,4,20.0,1,0.9,,,,,,,,
59800000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,network_only,0,12-1-0,13906554.198033338,2,,,,,,,,,,,
59800000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,compute_aware,0,12-1-0,13906554.198033338,2,35.0,2,1.0,0.0,0.5,0.25,,,,,
59800000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,completion_time,7,12-9-10-11-7,35843866.64179778,4,,,,,,,35.84386664179778,1111.111111111111,1111.111111111111,2258.06608886402,
59900000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,compute_only,7,12-9-10-11-7,35846551.95687501,4,20.0,1,0.9,,,,,,,,
59900000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,network_only,0,12-1-0,13903766.6000055,2,,,,,,,,,,,
59900000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,compute_aware,0,12-1-0,13903766.6000055,2,35.0,2,1.0,0.0,0.5,0.25,,,,,
59900000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,completion_time,7,12-9-10-11-7,35846551.95687501,4,,,,,,,35.84655195687501,1111.111111111111,1111.111111111111,2258.068774179097,
60000000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,compute_only,0,12-1-0,13900987.738964057,2,35.0,2,1.0,,,,,,,,
60000000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,network_only,0,12-1-0,13900987.738964057,2,,,,,,,,,,,
60000000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,compute_aware,0,12-1-0,13900987.738964057,2,35.0,2,1.0,0.0,0.22222222222222224,0.11111111111111112,,,,,
60000000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,completion_time,0,12-1-0,13900987.738964057,2,,,,,,,13.900987738964057,2000.0,1000.0,3013.900987738964,
60100000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,compute_only,0,12-1-0,13898205.488089222,2,35.0,2,1.0,,,,,,,,
60100000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,network_only,0,12-1-0,13898205.488089222,2,,,,,,,,,,,
60100000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,compute_aware,0,12-1-0,13898205.488089222,2,35.0,2,1.0,0.0,0.22222222222222224,0.11111111111111112,,,,,
60100000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,completion_time,0,12-1-0,13898205.488089222,2,,,,,,,13.898205488089223,2000.0,1000.0,3013.898205488089,
60200000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,compute_only,0,12-1-0,13895431.558736926,2,35.0,2,1.0,,,,,,,,
60200000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,network_only,0,12-1-0,13895431.558736926,2,,,,,,,,,,,
60200000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,compute_aware,0,12-1-0,13895431.558736926,2,35.0,2,1.0,0.0,0.22222222222222224,0.11111111111111112,,,,,
60200000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,completion_time,0,12-1-0,13895431.558736926,2,,,,,,,13.895431558736925,2000.0,1000.0,3013.895431558737,
60300000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,compute_only,0,12-1-0,13892659.448736377,2,35.0,2,1.0,,,,,,,,
60300000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,network_only,0,12-1-0,13892659.448736377,2,,,,,,,,,,,
60300000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,compute_aware,0,12-1-0,13892659.448736377,2,35.0,2,1.0,0.0,0.22222222222222224,0.11111111111111112,,,,,
60300000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,completion_time,0,12-1-0,13892659.448736377,2,,,,,,,13.892659448736378,2000.0,1000.0,3013.8926594487366,
60400000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,compute_only,0,12-1-0,13889887.657627229,2,35.0,2,1.0,,,,,,,,
60400000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,network_only,0,12-1-0,13889887.657627229,2,,,,,,,,,,,
60400000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,compute_aware,0,12-1-0,13889887.657627229,2,35.0,2,1.0,0.0,0.22222222222222224,0.11111111111111112,,,,,
60400000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,completion_time,0,12-1-0,13889887.657627229,2,,,,,,,13.889887657627229,2000.0,1000.0,3013.8898876576272,
60500000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,compute_only,0,12-1-0,13887118.473152904,2,35.0,2,1.0,,,,,,,,
60500000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,network_only,0,12-1-0,13887118.473152904,2,,,,,,,,,,,
60500000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,compute_aware,0,12-1-0,13887118.473152904,2,35.0,2,1.0,0.0,0.22222222222222224,0.11111111111111112,,,,,
60500000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,completion_time,0,12-1-0,13887118.473152904,2,,,,,,,13.887118473152904,2000.0,1000.0,3013.887118473153,
60600000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,compute_only,0,12-1-0,13884351.33691978,2,35.0,2,1.0,,,,,,,,
60600000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,network_only,0,12-1-0,13884351.33691978,2,,,,,,,,,,,
60600000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,compute_aware,0,12-1-0,13884351.33691978,2,35.0,2,1.0,0.0,0.22222222222222224,0.11111111111111112,,,,,
60600000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,completion_time,0,12-1-0,13884351.33691978,2,,,,,,,13.884351336919782,2000.0,1000.0,3013.8843513369197,
60700000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,compute_only,0,12-1-0,13881592.98419285,2,35.0,2,1.0,,,,,,,,
60700000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,network_only,0,12-1-0,13881592.98419285,2,,,,,,,,,,,
60700000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,compute_aware,0,12-1-0,13881592.98419285,2,35.0,2,1.0,0.0,0.22222222222222224,0.11111111111111112,,,,,
60700000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,completion_time,0,12-1-0,13881592.98419285,2,,,,,,,13.88159298419285,2000.0,1000.0,3013.881592984193,
60800000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,compute_only,0,12-1-0,13878827.988404293,2,35.0,2,1.0,,,,,,,,
60800000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,network_only,0,12-1-0,13878827.988404293,2,,,,,,,,,,,
60800000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,compute_aware,0,12-1-0,13878827.988404293,2,35.0,2,1.0,0.0,0.22222222222222224,0.11111111111111112,,,,,
60800000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,completion_time,0,12-1-0,13878827.988404293,2,,,,,,,13.878827988404293,2000.0,1000.0,3013.8788279884043,
60900000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,compute_only,0,12-1-0,13876068.666094633,2,35.0,2,1.0,,,,,,,,
60900000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,network_only,0,12-1-0,13876068.666094633,2,,,,,,,,,,,
60900000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,compute_aware,0,12-1-0,13876068.666094633,2,35.0,2,1.0,0.0,0.22222222222222224,0.11111111111111112,,,,,
60900000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,completion_time,0,12-1-0,13876068.666094633,2,,,,,,,13.876068666094632,2000.0,1000.0,3013.8760686660944,
61000000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,compute_only,0,12-1-0,13873317.70702344,2,35.0,2,1.0,,,,,,,,
61000000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,network_only,0,12-1-0,13873317.70702344,2,,,,,,,,,,,
61000000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,compute_aware,0,12-1-0,13873317.70702344,2,35.0,2,1.0,0.0,0.22222222222222224,0.11111111111111112,,,,,
61000000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,completion_time,0,12-1-0,13873317.70702344,2,,,,,,,13.87331770702344,2000.0,1000.0,3013.8733177070235,
61100000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,compute_only,0,12-1-0,13870560.523118686,2,35.0,2,1.0,,,,,,,,
61100000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,network_only,0,12-1-0,13870560.523118686,2,,,,,,,,,,,
61100000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,compute_aware,0,12-1-0,13870560.523118686,2,35.0,2,1.0,0.0,0.22222222222222224,0.11111111111111112,,,,,
61100000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,completion_time,0,12-1-0,13870560.523118686,2,,,,,,,13.870560523118685,2000.0,1000.0,3013.870560523119,
61200000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,compute_only,0,12-1-0,13867812.217315918,2,35.0,2,1.0,,,,,,,,
61200000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,network_only,0,12-1-0,13867812.217315918,2,,,,,,,,,,,
61200000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,compute_aware,0,12-1-0,13867812.217315918,2,35.0,2,1.0,0.0,0.22222222222222224,0.11111111111111112,,,,,
61200000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,completion_time,0,12-1-0,13867812.217315918,2,,,,,,,13.867812217315917,2000.0,1000.0,3013.867812217316,
61300000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,compute_only,0,12-1-0,13865062.799651194,2,35.0,2,1.0,,,,,,,,
61300000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,network_only,0,12-1-0,13865062.799651194,2,,,,,,,,,,,
61300000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,compute_aware,0,12-1-0,13865062.799651194,2,35.0,2,1.0,0.0,0.22222222222222224,0.11111111111111112,,,,,
61300000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,completion_time,0,12-1-0,13865062.799651194,2,,,,,,,13.865062799651195,2000.0,1000.0,3013.8650627996512,
61400000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,compute_only,0,12-1-0,13862316.217366794,2,35.0,2,1.0,,,,,,,,
61400000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,network_only,0,12-1-0,13862316.217366794,2,,,,,,,,,,,
61400000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,compute_aware,0,12-1-0,13862316.217366794,2,35.0,2,1.0,0.0,0.22222222222222224,0.11111111111111112,,,,,
61400000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,completion_time,0,12-1-0,13862316.217366794,2,,,,,,,13.862316217366795,2000.0,1000.0,3013.8623162173667,
61500000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,compute_only,0,12-1-0,13859577.997912867,2,35.0,2,1.0,,,,,,,,
61500000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,network_only,0,12-1-0,13859577.997912867,2,,,,,,,,,,,
61500000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,compute_aware,0,12-1-0,13859577.997912867,2,35.0,2,1.0,0.0,0.22222222222222224,0.11111111111111112,,,,,
61500000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,completion_time,0,12-1-0,13859577.997912867,2,,,,,,,13.859577997912867,2000.0,1000.0,3013.8595779979128,
61600000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,compute_only,0,12-1-0,13856833.557670476,2,35.0,2,1.0,,,,,,,,
61600000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,network_only,0,12-1-0,13856833.557670476,2,,,,,,,,,,,
61600000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,compute_aware,0,12-1-0,13856833.557670476,2,35.0,2,1.0,0.0,0.22222222222222224,0.11111111111111112,,,,,
61600000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,completion_time,0,12-1-0,13856833.557670476,2,,,,,,,13.856833557670475,2000.0,1000.0,3013.85683355767,
61700000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,compute_only,0,12-1-0,13854100.828876616,2,35.0,2,1.0,,,,,,,,
61700000000,DYNAMIC_LOAD_NODE_7,job_001,image_inference,12,PLACED,network_only,0,12-1-0,13854100.828876616,2,,,,,,,,,,,
